Id,Artnamn,Vetenskapligt namn,Antal,Ålder-Stadium,Kön,Aktivitet,Ost,Nord,Startdatum,Slutdatum,Publik kommentar,Biotop-beskrivning
126823242,Rovfjäril,Pieris rapae,5,imago/adult, , ,1304280,6362550,2025-07-21,2025-07-21,,
126742903,Rovfjäril,Pieris rapae,2, , ,friflygande,1287800,6408222,2025-07-17,2025-07-17,,
126886293,Rovfjäril,Pieris rapae,1, , , ,1272241,6395083,2025-07-24,2025-07-24,,
126723686,Rovfjäril,Pieris rapae,1, , ,friflygande,1531242,6529564,2025-07-17,2025-07-17,,
128452102,Rovfjäril,Pieris rapae,1, , ,födosökande,1629796,6568915,2025-09-14,2025-09-14,,
126410874,Rovfjäril,Pieris rapae,3, , , ,1295224,6377382,2025-07-03,2025-07-03,,
128453903,Rovfjäril,Pieris rapae,noterad,,,,1602824,6684016,2025-09-14,2025-09-14,,
128195614,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1524190,6622320,2025-09-03,2025-09-03,Jätteverbena.,Trädgård
126674733,Rovfjäril,Pieris rapae,1, , , ,1368208,6212630,2025-07-14,2025-07-14,,
124528817,Rovfjäril,Pieris rapae,1,imago/adult,,friflygande,1322694,6165883,2025-04-28,2025-04-28,,
128281800,Rovfjäril,Pieris rapae,1,imago/adult, , ,1345845,6182687,2025-09-07,2025-09-07,,
128226458,Rovfjäril,Pieris rapae,noterad, , , ,1359264,6204518,2025-07-14,2025-07-14,,
130527803,Rovfjäril,Pieris rapae,noterad, , , ,1302535,6438091,2025-12-25,2025-12-25,Vaknade inomhus. ,
127039192,Rovfjäril,Pieris rapae,3,imago/adult, ,födosökande,1615301,6703465,2025-07-30,2025-07-30,,
125882315,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1544735,6245881,2025-06-11,2025-06-11,,
128167561,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1322545,6289791,2025-09-02,2025-09-02,,
126732965,Rovfjäril,Pieris rapae,1,imago/adult, , ,1678036,6373533,2025-07-16,2025-07-16,,
125742443,Rovfjäril,Pieris rapae,4,imago/adult, ,friflygande,1608237,6552269,2025-06-05,2025-06-05,,
125621417,Rovfjäril,Pieris rapae,1, , ,friflygande,1554676,6412536,2025-05-31,2025-05-31,,
127058133,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1291562,6318813,2025-07-31,2025-07-31,,
127028313,Rovfjäril,Pieris rapae,2,imago/adult, ,födosökande,1472859,6485197,2025-07-30,2025-07-30,,
132735633,Rovfjäril,Pieris rapae,1,,,,1401989,6505118,2025-06-25,2025-08-06,,
130134707,Rovfjäril,Pieris rapae,1,,,friflygande,1364788,6592632,2025-06-13,2025-06-13,,
125616668,Rovfjäril,Pieris rapae,2, , ,friflygande,1468844,6570868,2025-06-01,2025-06-01,,
132733075,Rovfjäril,Pieris rapae,6,,,,1402266,6507526,2025-06-25,2025-08-06,,
132734396,Rovfjäril,Pieris rapae,3,,,,1403458,6507102,2025-06-25,2025-08-06,,
132040168,Rovfjäril,Pieris rapae,1,,,,1224692,6540264,2025-07-20,2025-07-20,,
132040190,Rovfjäril,Pieris rapae,3,,,,1223177,6540281,2025-07-20,2025-07-20,,
132733731,Rovfjäril,Pieris rapae,2,,,,1403761,6507644,2025-06-25,2025-08-06,,
127421535,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1468868,6571730,2025-08-12,2025-08-12,,
127421407,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1468976,6571539,2025-08-12,2025-08-12,,
