Observation GUID	Påträffad	Taxon ID	Vetenskapligt namn	Svenskt namn	Taxonkategori	Organismgrupp	Rödlistekategori	Observationens skyddsklass	Startdatum	Slutdatum	Starttid	Sluttid	WGS84 decimal (lat)	WGS84 decimal (lon)	SWEREF99TM X (öst)	SWEREF99TM Y (nord)	Geodetiskt datum	Koordinatnoggrannhet (m)	Lokal	Församling	Kommun	Län	Landskap	Observatör	Antal individer	Organismkvantitet	Organismkvantitetsenhet	Stadium/ålder	Kön	Aktivitet (Artportalen)	Verifieringsstatus	Osäker artbestämning	Aldrig funnen	Ej återfunnen	Projekt1 Namn	Dataset namn	Diffuserad	Skyddad
urn:lsid:artportalen.se:sighting:79158257	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-30	2019-07-30			55.80608	12.94298	371077	6186412	EPSG:4326	50	Järavallen, Sk	Västra Karaby	Kävlinge	Skåne	Skåne	Lars Salomon							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79299269	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-07	2019-08-07	11:40	12:25	56.25416	12.53514	347300	6237099	EPSG:4326	200	Bräcke mölla, Nyhamnsläge, Sk	Brunnby	Höganäs	Skåne	Skåne	Stefan Cherrug	30	30		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79155061	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-26	2019-07-26	16:45	19:00	56.5817	16.63136	600205	6272015	EPSG:4326	200	Sandby blåluzernfält, Öl	Sandby	Mörbylånga	Kalmar	Öland	Sven Halling, Ann Newsome				imago/adult		vilande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79262469	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-05	2019-08-05	16:56	16:56	57.97709	12.43824	348502	6429032	EPSG:4326	25	Brobacka Naturum, Alingsås, Vg	Långared	Alingsås	Västra Götaland	Västergötland	Björn Albinson, Somkid Phueakphan	2	2					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79312013	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-11	2019-07-11			59.59155	16.61432	591145	6607031	EPSG:4326	48	Hamre gård (ruderatmark), Vstm	Västerås	Västerås	Västmanland	Västmanland	Markus Rehnberg						friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79302983	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-05	2019-08-05	13:55	13:55	57.71776	11.92491	316844	6401445	EPSG:4326	100	Lundby koloniträdgårdar, Vg	Göteborg	Göteborg	Västra Götaland	Västergötland	Kim Falck	2	2	ex.	imago/adult	i par	parning/parningsceremonier	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79362390	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-11	2019-08-11			57.82066	16.31748	578261	6409506	EPSG:4326	200	Hult, Sm	Hallingeberg	Västervik	Kalmar	Småland	Sven Halling, Ann Newsome	3	3	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79395808	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-13	2019-08-13	10:48	11:18	59.53264	18.07528	673905	6603389	EPSG:4326	5	Vallentuna, Prästgårdsparken, Vallentuna, Upl	Vallentuna	Vallentuna	Stockholm	Uppland	Raul Vicente	1	1	ex.	imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79395907	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-13	2019-08-13	11:48	12:18	59.53244	18.0757	673930	6603367	EPSG:4326	5	Vallentuna, Prästgårdsparken, Vallentuna, Upl	Vallentuna	Vallentuna	Stockholm	Uppland	Raul Vicente	2	2	ex.	imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79369957	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-10	2019-08-10	08:55	09:15	56.91938	18.12828	690409	6312769	EPSG:4326	100	Hoburgsåkrarna (O om Hoburgsklippan), Hoburgen, Gtl	Sundre	Gotland	Gotland	Gotland	Joakim Ekman, Gabriel Ekman	5	5	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79711667	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-09-02	2019-09-02			56.60623	14.17047	449078	6273863	EPSG:4326	100	Stockanäs Mellangård, Sm	Stenbrohult	Älmhult	Kronoberg	Småland	Sven G Nilsson	2	2				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79570840	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-24	2019-08-24			57.00066	16.85687	612791	6318993	EPSG:4326	100	Föra Ingelstad, Öl	Föra	Borgholm	Kalmar	Öland	Joakim Nilsson	1	1	ex.	imago/adult		vilande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78343310	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-08	2019-06-08			57.34962	12.77209	365945	6358500	EPSG:4326	100	Killingsås, Höghult, Öxabäck, Vg	Älekulla	Mark	Västra Götaland	Västergötland	Andreas Holm							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79089205	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-21	2019-07-21			63.18642	14.58767	479248	7006427	EPSG:4326	50	Bergebo, Namn, Frösö, Jmt	Frösö	Östersund	Jämtland	Jämtland	Ulla Falkdalen	2	2		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79087631	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-25	2019-07-25			56.06696	13.03099	377419	6215280	EPSG:4326	50	Båvs yttre stenbrott, Sk	Norra Vram	Bjuv	Skåne	Skåne	Lars Bergendorf	4	4		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:79063753	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-23	2019-07-23			56.67601	14.87397	492278	6281329	EPSG:4326	100	Sjölyckorna, Lidhemssjön Tornet, Sm	Uråsa	Växjö	Kronoberg	Småland	Tomas Lundqvist	2	2		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79009644	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-20	2019-07-20			57.78102	16.2691	575470	6405038	EPSG:4326	100	Hummelstad Brotorp, Sm	Hallingeberg	Västervik	Kalmar	Småland	Magnus Kasselstrand	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79029764	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-21	2019-07-21			62.66124	14.41083	469812	6947984	EPSG:4326	100	Östansjö, Jmt	Åsarne	Berg	Jämtland	Jämtland	Gunnar Kvarnlöf	10	10	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79568516	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-23	2019-08-23	11:50	12:50	60.22134	13.02039	390331	6677706	EPSG:4326	50	Viltvattnet, Fensbol, Fensbol, Vrm	Fryksände	Torsby	Värmland	Värmland	Yvonne Büttner							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:80048478	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-09-21	2019-09-21	10:00	16:00	58.22252	13.60929	418310	6454327	EPSG:4326	250	Tomten kalkbrott, Vg	Torbjörntorp	Falköping	Västra Götaland	Västergötland	Michael Andersson, Robin Isaksson	1	1	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79794611	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-09-01	2019-09-01	10:05	10:55	59.78995	17.62	647037	6630925	EPSG:4326	125	Ekolsnäs, Vårdsätra, Uppsala, Upl	Uppsala	Uppsala	Uppsala	Uppland	Ingrid Åkerberg, Weine Erlandsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:72991987	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-09-03	2018-09-03			59.8436	16.81706	601821	6635390	EPSG:4326	100	Dragmansbo  Altuna sn, Upl	Altuna	Enköping	Uppsala	Uppland	Kalle Källebrink	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:54707054	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2015-08-03	2015-08-03			57.91017	18.95072	734028	6425549	EPSG:4326	100	Fleringe Bästeträsk 1, Gtl	Fleringe	Gotland	Gotland	Gotland	Jan Utas	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:55371098	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2015-08-06	2015-08-06			57.68425	18.45444	705930	6398807	EPSG:4326	1000	Flygrakan Bro-Väskinde, Gtl	Bro	Gotland	Gotland	Gotland	Gunnar Westling	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14755049	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-05-21	2011-05-21	14:15	14:45	56.66042	14.17955	449707	6279887	EPSG:4326	100	Höö, Sm	Stenbrohult	Älmhult	Kronoberg	Småland	Lars Bergendorf	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14773358	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-06-02	2011-06-02	05:00	12:00	55.74773	14.1733	448106	6178312	EPSG:4326	100	Knäbäcksdösen  Ravlunda skjutfält, Sk	Ravlunda	Simrishamn	Skåne	Skåne	Richard Ek	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14761402	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-05-26	2011-05-26	12:10	13:20	57.74941	11.68432	302693	6405642	EPSG:4326	100	Väggefjäll, Björkö, Boh	Öckerö	Öckerö	Västra Götaland	Bohuslän	Uno Unger	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14581190	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-07-11	2010-07-11			55.70672	13.24301	389598	6174838	EPSG:4326	100	Kollegievägen 43, Lund, Sk	Lund	Lund	Skåne	Skåne	Sigvard Svensson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14483409	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-08-06	2010-08-06			59.15098	15.4398	525157	6556947	EPSG:4326	10	Fiskinge 219, Tybblebacken (Fjärilar), Nrk	Asker	Örebro	Örebro	Närke	Johan Åhlén	1	1		imago/adult	hona	friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14471137	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-07-22	2010-07-22			57.2081	17.02066	622054	6342361	EPSG:4326	100	Vedborm, Öl	Högby	Borgholm	Kalmar	Öland	Tobias Berger	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14460057	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-07-19	2010-07-19			60.89127	16.68848	591628	6751856	EPSG:4326	100	Åkerby (b), Ockelbo, Gstr	Ockelbo	Ockelbo	Gävleborg	Gästrikland	Kurt Johansson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14485546	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-07-29	2010-07-29			55.55918	14.35184	459117	6157210	EPSG:4326	10	Simrishamn, Sk	Simrishamn	Simrishamn	Skåne	Skåne	Ulf Gärdenfors	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14459651	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-07-18	2010-07-18			59.28812	15.24107	513734	6572159	EPSG:4326	250	Venaspåret, Nrk	Örebro	Örebro	Örebro	Närke	Michael Lantz	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14495926	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-08-11	2010-08-11	12:30	13:30	59.1082	17.47767	641880	6554733	EPSG:4326	100	Orrsättra hage, Srm	Överjärna	Södertälje	Stockholm	Södermanland	Bo Ljungberg	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14489817	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-08-10	2010-08-10	17:00	17:00	58.59828	15.76442	544427	6495574	EPSG:4326	25	Vägren 500 m V Sätra, Ög	Vånga	Norrköping	Östergötland	Östergötland	Mats Hjelte, Magnus Bergvall, Lars Johansson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14490284	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-08-10	2010-08-10	15:00	15:00	55.49735	13.00251	373818	6151951	EPSG:4326	100	Bruksparken, Hököpinge, Sk	Hököpinge	Vellinge	Skåne	Skåne	Ulf Westerberg	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14485910	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-08-07	2010-08-07			55.70633	13.48308	404681	6174439	EPSG:4326	100	NV Krankesjön slinginventering ben 2, Sk	Revinge	Lund	Skåne	Skåne	Magnus Persson	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14450140	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-07-11	2010-07-11			58.62531	16.48489	586231	6499285	EPSG:4326	100	Gullestad NO 1000m, Ög	Östra Stenby	Norrköping	Östergötland	Östergötland	Jan-Erik Axelsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14847028	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-07-19	2011-07-19	16:45	16:45	57.85202	14.13829	448856	6412561	EPSG:4326	100	Höjdhoppsvägen 23, Bankeryd, Sm	Bankeryd	Jönköping	Jönköping	Småland	Henrik Gustafsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14836223	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-07-10	2011-07-10			56.18322	15.51088	531711	6226590	EPSG:4326	100	Grönadal, Bl	Nättraby	Karlskrona	Blekinge	Blekinge	Jonas Warhammar, Elias Larsson							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14474896	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-07-30	2010-07-30	12:30	13:15	59.70648	17.29672	629222	6620960	EPSG:4326	100	Fröslunda, Finsta, Upl	Fröslunda	Enköping	Uppsala	Uppland	Gabriel Tjernberg, Martin Tjernberg	6	6		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14816424	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-07-03	2011-07-03			56.08301	13.12673	383427	6216900	EPSG:4326	250	Krika skog och äng, Sk	Västra Sönnarslöv	Klippan	Skåne	Skåne	Thomas Arnström	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14490639	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-08-05	2010-08-05	11:10	11:25	56.29919	15.07335	504539	6239382	EPSG:4326	25	Bårabygd-altanen, Bl	Bräkne-Hoby	Ronneby	Blekinge	Blekinge	Stefan Lithner	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14689277	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-04-23	2011-04-23	13:00	14:55	56.33371	16.42687	588219	6244136	EPSG:4326	100	Albrunna lund, Öl	Södra Möckleby	Mörbylånga	Kalmar	Öland	Jörgen Sagvik	1	1		imago/adult	hane	friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14485693	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-08-07	2010-08-07			59.52401	16.4456	581784	6599292	EPSG:4326	50	Lövsta (besöksparkering), Vstm	Dingtuna	Västerås	Västmanland	Västmanland	Markus Rehnberg	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14389704	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-05-15	2010-05-15	16:45	17:30	59.89396	17.62133	646654	6642504	EPSG:4326	250	Tunåsen, Upl	Uppsala	Uppsala	Uppsala	Uppland	Kenth Kärsrud	10	10		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14415649	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-06-12	2010-06-12	12:00	14:15	55.724	13.30724	393681	6176660	EPSG:4326	250	Frueräften, Sk	Södra Sandby	Lund	Skåne	Skåne	Lars G R Nilsson	2	2		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14843195	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-07-11	2011-07-11			59.98149	17.9393	664003	6652994	EPSG:4326	1000	Sunnersbol, Upl	Stavby	Uppsala	Uppsala	Uppland	Camilla Winqvist	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14836497	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-07-12	2011-07-12			55.82081	13.09755	380808	6187774	EPSG:4326	100	Södervidinge ättehög, Sk	Södervidinge	Kävlinge	Skåne	Skåne	Linda Birkedal, Torbjörn Tyler	10	10		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14831575	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-07-10	2011-07-10			57.39043	15.51254	530809	6360965	EPSG:4326	100	Harghult, Sm	Ökna	Vetlanda	Jönköping	Småland	Roger Karlsson	2	2		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14410278	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-06-05	2010-06-05	10:00	12:00	55.56986	12.92852	369385	6160156	EPSG:4326	500	Limhamn, kalkbrottet, Sk	Malmö	Malmö	Skåne	Skåne	Lars Bergendorf, Tommi Sandberg	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14410967	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-06-06	2010-06-06	13:20	15:00	56.08643	13.31129	394920	6216984	EPSG:4326	250	Räfshalen, Sk	Riseberga	Klippan	Skåne	Skåne	Lars Bergendorf, Eva Kristiansson, Bengt Hertzman	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14844142	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-07-05	2011-07-05			56.63347	14.21379	451772	6276863	EPSG:4326	100	Södra Diö, Sm	Stenbrohult	Älmhult	Kronoberg	Småland	Sven G Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14746927	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-05-06	2011-05-06			56.62501	15.19692	512082	6275662	EPSG:4326	1000	Korrö, Sm	Linneryd	Tingsryd	Kronoberg	Småland	Anders Borgehed	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14883126	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-08-11	2011-08-11			56.6842	16.37584	584283	6283079	EPSG:4326	100	Svinö, Sm	Kalmar	Kalmar	Kalmar	Småland	Bengt Åke Bengtsson	1	1		imago/adult	hona	friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14865222	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2011-07-30	2011-07-30	16:40	17:05	59.70648	17.29672	629222	6620960	EPSG:4326	100	Fröslunda, Finsta, Upl	Fröslunda	Enköping	Uppsala	Uppland	Gabriel Tjernberg, Catharina Tjernberg	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14938368	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-05-01	2011-09-01			55.80652	13.17729	385761	6186050	EPSG:4326	500	Perslund, Sk	Stora Harrie	Kävlinge	Skåne	Skåne	Linda Strand				imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:14500515	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2010-08-17	2010-08-17			56.64928	15.13083	508022	6278354	EPSG:4326	100	Linneryd trädgårdstippen, Sm	Linneryd	Tingsryd	Kronoberg	Småland	ambjörn johansson	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:16603731	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-09-20	2014-09-20			56.47946	15.63273	538971	6259624	EPSG:4326	200	Hyltan, Veremad, Sm	Vissefjärda	Emmaboda	Kalmar	Småland	Rolf Jansson	1	1			hona		Ovaliderad	False	False	False		Artportalen	False	False
